id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
1194,Quercus_Imbricaria,44922,70312,23438,11719,5859,83984,19531,0,5859,25391,60547,0,58594,1953,1953,0,29297,39062,15625,9766,0,0,0,0,0,19531,0,3906,60547,3906,0,0,41016,0,35156,46875,15625,1953,1953,0,0,23438,3906,0,19531,1953,7812,3906,0,0,60547,0,5859,0,5859,0,21484,29297,21484,13672,0,0,41016,1953,72034,69976,64272,59669,55449,51595,4802,43823,41168,37802,35084,33757,31781,3221,31842,28692,29678,29465,33061,33715,3572,38916,43448,45927,47927,50903,55937,59409,62863,67678,72379,78301,84642,78791,72533,67623,63652,58076,54764,52219,47394,451,42352,38138,37944,32559,34229,32336,32525,30118,28624,30969,32255,32921,34706,37955,40758,43642,46587,50083,55073,5727,60778,65526,39062,977,10742,9766,1953,0,14648,3906,0,48828,17578,0,19531,0,0,8789,0,4883,44922,0,23438,4883,0,6836,12695,60547,51758,11719,0,14648,977,7812,30273,37109,7812,16602,38086,17578,20508,10742,20508,30273,10742,11231,0,9766,4883,293,5859,0,19531,9766,293,19531,40039,3906,1953,293,1953,3906,35156,30273,3906,27344
1196,Acer_Capillipes,3906,1953,3125,11719,37109,1953,42969,0,9766,13672,7812,23438,7812,0,29297,0,3906,3906,1953,7812,27344,7812,0,11719,17578,39062,5859,23438,3906,11719,25391,29297,3906,0,3906,9766,23438,56641,25391,21484,9766,1953,17578,25391,1953,23438,50781,58594,7812,25391,11719,0,37109,19531,54688,15625,7812,0,15625,1953,7812,11719,3906,1953,72252,65183,64927,64532,61668,59618,57537,54419,50672,49685,4783,45345,43383,42022,42466,39068,40463,43165,44097,44668,48686,5048,54793,56855,60508,62606,66054,69458,75191,7987,85404,92253,98611,93347,86866,80172,7489,68152,66145,61916,59029,56599,53243,49382,48796,45596,43873,40877,39632,40434,40504,44222,45647,46388,49428,52184,55525,5853,62377,65456,65392,67347,65488,70554,1953,57617,11719,0,11133,18555,1953,80078,27344,0,0,22461,24414,15625,0,0,88867,0,0,42969,0,0,41992,0,0,0,0,0,36133,32227,46875,0,0,6836,12695,0,0,19531,0,0,0,3906,1953,977,26367,13672,23438,9375,3906,20508,0,3906,0,0,52734,0,7812,0,9766,0,0,0,30273,5859
1197,Liquidambar_Styraciflua,0,0,25391,78125,29297,0,0,0,9766,9766,11719,1953,7812,13672,3906,0,21484,19531,21484,11719,3906,3906,0,0,7812,37109,0,80078,41016,68359,3906,1953,15625,1953,0,5859,11719,13672,5859,0,35156,3125,13672,48828,3125,1953,9766,0,1953,25391,7812,0,44922,11719,0,0,17578,21484,66406,37109,7812,0,17578,0,1194,12304,11591,10894,10346,99021,94331,87033,78829,72479,70265,69021,66819,64944,63332,61731,65358,75892,85915,814,70891,60938,62042,66311,71162,7523,7809,81804,8876,90403,93166,97157,10023,10279,10727,11104,10334,94072,84509,75953,64592,52139,48775,51979,57412,62659,71266,81535,91536,98921,89118,79367,71896,66976,59758,51648,4486,46879,56756,66905,7795,89002,9887,10929,1953,8789,22461,0,63477,0,293,53711,6836,0,21484,30664,0,46875,0,0,3906,0,293,38086,0,625,1953,0,1953,1953,977,293,25391,8789,9766,977,0,13672,16602,0,0,7812,0,977,0,0,0,1953,1953,25391,11719,75195,12695,41016,4883,4883,0,5859,33203,0,1953,0,30273,0,0,7812,0,4883
1198,Zelkova_Serrata,9766,3125,3906,5859,5859,9766,54688,0,0,42969,19531,11719,15625,11719,11719,0,33203,7812,37109,11719,19531,23438,0,48828,7812,17578,19531,5859,0,3906,5859,5859,25391,0,17578,11719,0,15625,23438,0,0,44922,42969,7812,7812,9766,19531,44922,1953,25391,21484,0,70312,1953,25391,5859,7812,29297,3906,5859,0,23438,5859,17578,75443,73002,69126,64255,613,57084,52542,51359,4837,43783,44683,44016,39692,43257,45363,41832,46321,50074,46565,51824,57176,53596,59834,6542,66241,73064,77891,83181,90827,98554,10634,11258,10498,97409,89937,82727,75331,71541,64699,62,55594,56278,54378,49178,47968,47042,42551,44538,42747,39235,42739,43475,44455,49662,52122,55781,60262,63673,69252,74436,78935,79134,79685,77302,6836,11719,4883,4883,67383,977,44922,27344,45898,0,0,10742,977,0,0,0,3125,0,12695,14648,0,0,58594,0,0,0,4883,5859,21484,7812,95703,0,0,35156,4883,0,0,53711,0,1953,0,0,6836,26367,48828,3418,36133,54688,1953,0,0,0,0,47852,11328,0,2832,0,19531,0,0,977,0,5859
1200,Sorbus_Aria,19531,5859,17578,13672,23438,27344,21484,0,5859,9766,3906,37109,41016,7812,21484,0,5859,5859,3906,9766,44922,11719,0,3906,11719,17578,7812,15625,5859,29297,21484,23438,3906,1953,17578,3906,21484,3125,21484,29297,33203,5859,44922,23438,1953,17578,33203,39062,9766,33203,15625,0,11719,42969,11719,15625,11719,7812,7812,1953,0,5859,19531,0,10589,10679,10364,95574,87946,81263,75076,68882,63588,56171,5183,48634,42963,38947,38809,3825,32436,37587,44329,50814,53993,53247,60601,68868,78636,80147,86247,9467,10169,11034,11581,11226,11054,10241,94646,91421,83874,76361,74484,68119,60006,50726,52219,45263,35329,37871,43943,41196,37485,44566,43475,43159,49679,55451,61996,68884,76347,8468,92098,99573,10831,11734,12027,11126,0,4883,0,0,0,1953,0,0,38086,0,19531,0,0,51758,0,0,5859,0,977,0,0,68359,977,3418,0,69336,0,0,13574,0,69336,9766,0,0,0,0,9766,0,0,0,0,6836,0,0,0,0,0,0,41992,18945,3906,5859,3125,42969,0,0,0,84961,20508,3906,0,39062,8789,0
1201,Salix_Intergra,27344,29297,39062,52734,3906,3125,42969,0,0,50781,9766,3906,39062,1953,3906,0,29297,17578,5859,27344,1953,3906,0,5859,1953,25391,1953,17578,15625,41016,1953,0,41016,0,33203,17578,44922,3906,9766,1953,7812,19531,11719,13672,19531,0,0,19531,0,5859,9766,0,33203,1953,13672,3906,33203,17578,42969,17578,0,0,42969,0,4448,52392,51973,56121,52317,4716,51326,48802,40886,37885,48143,4869,43316,34435,39867,43987,3822,32034,23769,22413,30256,38062,36384,33454,29995,31679,38774,42418,42396,45588,52098,58909,65954,73291,66971,60622,54374,49028,45714,45445,43407,36583,3243,32982,3129,31769,34383,36063,37918,32444,34474,38708,43847,37761,28648,19305,25564,3541,41342,45308,38587,36037,44752,49578,82031,12695,15625,9766,12695,625,41992,12695,14648,15625,0,0,25391,0,0,0,25391,13672,19531,23438,0,0,11719,977,13672,977,15625,293,293,46875,13672,0,4883,68359,37109,0,0,84961,37109,29297,1953,0,12695,13672,17578,3418,11719,1953,1953,0,0,0,0,293,5859,0,50781,293,5859,0,0,1953,0,75195
1202,Fagus_Sylvatica,13672,3125,87891,13672,1953,21484,3125,1953,3906,35156,29297,7812,625,0,19531,0,13672,21484,5859,11719,9766,1953,0,0,1953,23438,0,7812,23438,13672,0,1953,13672,1953,21484,21484,17578,33203,17578,3906,0,21484,5859,11719,9766,1953,13672,37109,0,1953,35156,1953,3125,1953,35156,1953,15625,29297,29297,3906,0,1953,80078,0,56485,56177,57831,58825,61459,63497,66358,70086,73616,76435,81412,87267,92903,99189,92921,86885,81506,77675,74481,70906,67498,64877,6306,61125,60617,60383,58427,57592,56012,5585,55543,55929,5655,57562,61014,63846,62359,63741,68172,70177,73606,78116,80167,83153,83988,83884,84852,86285,86376,82014,80515,76677,74752,69922,68882,6425,62659,5863,54716,56097,57585,56963,54851,56682,1953,9766,0,43945,0,0,1953,293,6836,68359,0,0,0,977,0,0,14648,0,46875,6836,0,0,16602,2832,4883,19531,81055,0,3906,1953,8789,0,97656,977,0,0,25391,3906,36133,50781,25391,0,36133,39062,7812,0,13672,0,977,0,0,0,23438,18555,1953,0,0,0,13672,1953,0,1953,0,1953
1205,Quercus_Brantii,1953,1953,3125,17578,9766,1953,17578,0,5859,15625,0,25391,13672,7812,25391,0,9766,3906,25391,9766,64453,5859,0,15625,9766,29297,5859,15625,13672,5859,9766,7812,5859,1953,5859,15625,9766,42969,17578,3906,0,21484,95703,11719,17578,9766,46875,44922,0,76172,3906,3906,23438,3906,7812,1953,13672,11719,44922,27344,0,3906,13672,3906,10445,11314,11722,10806,10055,9952,97735,94516,89882,8488,80366,76668,728,69269,65572,62548,5909,58212,57202,58019,58701,60908,64689,68207,73072,78162,8439,90374,97655,10551,11299,12117,12929,12927,12116,11298,10589,99737,92776,86991,81319,76606,72119,67614,63952,61041,59923,59488,59924,60218,6174,64251,67902,71408,74571,78056,81845,85708,90287,93495,95118,96514,96813,97874,4883,3906,8789,29297,977,9766,69336,4883,3125,21484,977,0,293,15625,0,0,3906,977,72266,16602,0,7812,22461,293,37109,6836,24414,0,16602,3906,48828,0,0,0,1953,0,0,14648,69336,37109,293,3906,35156,7812,22461,1953,41016,0,14648,11719,0,0,10742,10254,0,0,19531,0,30273,0,0,3906,6836,92773
1206,Magnolia_Heptapeta,625,85938,11719,7812,5859,12109,5859,0,13672,11719,68359,1953,10352,0,0,0,21484,25391,9766,1953,1953,0,0,0,1953,9766,1953,0,29297,1953,0,0,25391,0,3125,52734,11719,7812,0,0,0,23438,1953,1953,29297,1953,11719,0,0,0,74219,0,0,0,0,1953,5859,37109,15625,21484,0,0,39062,0,43317,39438,37427,36025,35596,34586,34538,33349,33505,35331,36484,35987,35744,35279,33369,32865,30302,33371,31628,33714,34431,35647,36283,36809,36558,34453,34354,34423,3472,35065,36112,35973,38012,41032,41089,36927,33073,31076,29241,28675,30105,31609,32369,33864,35967,38013,3977,41841,45157,47559,43603,39568,36085,34856,33062,31569,31614,30314,29383,28733,30224,33082,36702,39979,1953,16602,7812,0,11231,18555,9766,61523,40039,0,977,60547,5859,17578,0,0,14648,0,1953,19531,0,977,72266,977,977,0,977,3906,19531,15625,42969,0,0,13672,8789,0,0,43945,977,1953,0,0,0,14648,52734,30273,39062,6543,293,10742,0,0,0,6836,11523,0,30273,0,5859,0,0,0,0,8789
1208,Cornus_Macrophylla,76172,76172,27344,11719,0,97656,9766,0,11719,7812,50781,1953,97656,1953,0,0,11719,21484,7812,15625,3906,1953,0,1953,0,13672,1953,1953,54688,1953,0,0,39062,0,42969,50781,11719,3906,1953,0,0,27344,0,0,21484,0,0,0,0,3906,56641,0,11719,0,3906,0,23438,27344,15625,9766,0,1953,33203,3906,99177,93213,87169,81438,75733,69888,64312,58804,53241,48069,4287,3753,33322,28732,24653,21704,1997,20598,22223,25045,2915,3359,38642,43803,49443,55128,60745,66582,72251,7802,8406,89899,90851,85881,80166,74537,68918,63087,57362,51992,46447,41195,3642,31264,26415,23048,19868,19182,19949,21686,25716,3033,35268,40602,45748,51108,56824,62367,68024,73869,79668,85482,91625,97671,0,57617,76172,0,15625,18555,0,76172,87891,0,0,0,21484,37109,0,0,82031,9766,0,79102,0,3906,16602,0,1953,0,3906,64453,54688,10742,14648,977,0,0,3125,0,0,6836,0,0,0,3906,11719,3906,6836,30273,22461,4883,9766,5957,0,293,0,977,0,0,977,0,36133,0,0,0,24414,9766
1210,Quercus_Vulcanica,5859,5859,21484,7812,7812,3906,29297,1953,3906,17578,5859,15625,13672,3906,29297,0,15625,3906,11719,17578,13672,9766,5859,58594,0,21484,1953,17578,15625,9766,13672,9766,17578,3906,15625,3125,7812,19531,27344,9766,3906,27344,35156,5859,11719,5859,13672,10742,0,5859,29297,3906,44922,5859,68359,7812,7812,13672,23438,15625,1953,15625,5859,5859,56592,50399,47526,41115,42123,43116,36702,30367,25619,33128,40238,38862,33647,27622,22009,18442,17155,21512,27591,34119,37126,3557,32567,311,31542,36214,40841,4383,47787,49248,54961,57232,50754,47452,4163,36922,3534,3546,34573,28821,24941,22295,2195,253,30102,35611,38347,3901,32749,26092,18956,12809,16111,22217,289,35882,42754,47718,43402,36952,35096,41746,48136,5406,11719,17578,5859,44922,0,5859,18555,977,33203,52734,6836,0,6836,16602,0,1953,13672,10742,61523,4883,0,293,25391,5859,2832,12695,16602,1953,43945,19531,47852,0,6836,977,11719,0,6836,4883,58594,5957,8789,6836,20508,6836,15625,0,25391,0,2832,13672,0,15625,32227,63477,0,0,10742,3906,2832,0,0,8789,25391,16602
1211,Viburnum_Tinus,44922,68359,41016,5859,0,68359,42969,0,3906,42969,39062,1953,87891,1953,1953,0,25391,19531,15625,13672,5859,1953,0,1953,0,19531,1953,5859,17578,3906,0,0,37109,0,35156,37109,9766,15625,3906,0,0,35156,7812,9766,7812,1953,7812,1953,1953,5859,46875,0,13672,0,17578,0,11719,27344,11719,13672,0,1953,50781,1953,61514,62359,6159,56744,54019,50566,47599,44453,41729,3959,38206,36675,35328,34047,33767,33654,34156,3616,37324,396,41415,42923,46163,47963,492,4885,5063,52944,54948,57947,62013,67474,72527,69415,64028,59259,55283,54308,52771,52436,49576,47899,46535,44703,42628,40068,38195,36943,35352,34151,34407,34578,34539,35583,36745,38046,40806,43767,46362,48498,50455,53093,55858,58711,4883,40039,0,19531,1953,13672,9766,977,16602,1953,8789,0,2832,15625,0,1953,40039,38086,51758,10742,0,22461,52734,61523,26367,12695,0,977,42969,16602,2832,1953,0,0,1953,0,0,3906,4883,22461,0,16602,7812,293,40039,293,27344,977,40039,24414,5859,29297,30273,50781,0,0,13672,17578,48828,0,0,5859,25391,4883
1213,Betula_Pendula,3906,0,17578,9766,21484,13672,23438,7812,1953,21484,0,33203,1953,29297,41016,0,1953,3906,0,13672,64453,7812,0,13672,29297,11719,11719,17578,5859,13672,33203,13672,3906,0,19531,0,7812,66406,21484,23438,19531,0,39062,15625,0,25391,9375,58594,5859,35156,1953,0,3906,23438,3906,25391,13672,0,0,0,0,9766,7812,5859,843,77686,71148,65338,60361,54709,49962,47276,45008,39819,34193,30024,30207,31967,33536,32775,25271,21909,28245,34792,40917,46369,43564,37972,43496,50865,57881,60232,66039,72729,78466,83702,8203,75967,71142,64345,56675,57129,52,44658,36497,32387,38292,38225,32184,24567,16493,19155,26511,33237,32331,31165,30214,30698,34186,38229,41423,45687,49969,53864,60234,66214,72631,78013,0,0,0,3125,0,4883,0,0,1953,5859,74219,0,0,0,32227,0,0,0,20508,0,0,3906,0,2832,3906,13672,0,0,7812,0,3906,0,9668,0,0,0,15234,0,0,1953,23438,0,0,0,977,0,977,0,1953,8789,13672,0,10742,8789,0,977,0,71289,8789,50781,0,92773,293,0
1216,Acer_Rubrum,9766,0,17578,17578,37109,0,9766,0,5859,9766,5859,35156,1953,5859,41016,0,7812,0,1953,3906,42969,15625,0,19531,21484,15625,13672,37109,3906,15625,37109,9766,3906,5859,3906,1953,11719,35156,48828,27344,17578,1953,33203,33203,5859,21484,25391,58594,13672,41016,7812,0,52734,17578,21484,17578,9766,5859,15625,1953,0,7812,5859,1953,10745,10104,94677,88542,82271,76003,70228,64356,58822,5352,4925,44492,40156,36065,33161,31393,30298,31186,3175,33346,35648,38739,42282,46117,50287,55231,607,66309,72008,77707,83935,89872,92599,86287,80284,74604,69015,63613,58114,52879,48491,44459,40807,36589,33724,31933,30926,30532,30882,32813,346,37384,40649,45347,50463,55744,60684,65718,71431,77267,83271,8941,95863,10241,0,0,0,15625,0,0,0,0,0,61523,977,0,0,0,0,0,0,0,35156,0,0,0,0,3906,0,71289,0,0,6836,0,12695,0,3877,0,0,0,26563,0,0,27344,64453,0,977,0,0,0,977,0,0,977,0,0,8789,17578,0,0,0,977,977,5859,0,9766,0,0
1217,Alnus_Maximowiczii,0,0,1953,7812,74219,0,0,0,3906,0,0,15625,0,19531,15625,0,0,1953,5859,0,50781,13672,7812,3906,54688,3906,19531,29297,1953,3906,85938,12695,0,0,0,0,0,48828,21484,21484,35156,3906,0,7812,0,39062,52734,11719,68359,7812,0,1953,15625,46875,0,11719,1953,1953,15625,15625,5859,5859,5859,3906,99644,93503,87316,81349,75928,70539,65089,59576,54249,49017,43944,39233,34366,29858,26525,24173,23099,23469,25285,28612,32845,3768,43006,48341,53702,59449,65325,7123,7719,83228,89351,95673,96855,90688,84814,79013,73312,67685,62182,56648,51329,46226,41099,36493,32305,28897,26573,25181,25292,27103,29768,33254,37198,41377,46094,50953,56038,61289,66829,72607,77701,83836,90143,96424,977,977,1953,3418,0,977,5859,9766,11719,10742,56641,0,1953,39062,81055,0,0,1953,32227,4883,0,13672,3906,41992,10742,82031,9766,1953,8789,11719,3906,0,33203,4883,977,0,55664,7812,13672,12695,4883,0,3125,0,4883,3906,33203,0,13672,17578,3125,4883,50781,9766,0,0,977,21484,14648,37109,0,10059,1953,4883
1218,Viburnum_Tinus,33203,27344,29297,19531,0,11133,44922,0,5859,64453,72266,0,35156,1953,0,0,33203,35156,1953,23438,1953,0,0,0,1953,25391,0,3906,33203,13672,1953,0,37109,0,25391,17578,23438,5859,3906,0,0,7812,7812,5859,35156,3906,5859,5859,1953,5859,25391,0,17578,0,17578,0,21484,33203,25391,0,0,0,44922,0,50974,49252,4656,44449,41726,39709,37767,35723,3334,30874,29375,27999,26952,2576,26424,27424,28377,29538,30925,32475,34315,36064,39495,40878,42126,43747,45707,48267,5107,55432,59739,63818,63098,58675,54026,49776,46673,44474,42369,40688,39388,37286,36086,3482,33678,31761,30276,29937,28182,27367,26982,27672,28089,29089,30671,32814,34913,3691,39483,40879,42988,44645,4974,50957,3906,30273,0,10742,0,4883,42969,293,9766,4883,8789,0,43945,29297,0,0,15625,35156,9082,3906,0,0,49805,30273,21484,23438,977,1953,21484,10742,45898,0,0,1953,977,0,1953,14648,5859,60547,0,4883,9766,0,43945,0,37109,0,25391,6836,0,5859,13672,87891,0,0,23438,9766,43945,0,0,293,46875,7812
1219,Magnolia_Heptapeta,39062,10156,7812,3906,0,97656,7812,0,11719,17578,48828,1953,13672,1953,0,0,37109,41016,0,9766,0,0,0,0,1953,5859,0,0,42969,3906,1953,0,33203,0,21484,37109,9766,15625,0,0,0,15625,0,1953,25391,1953,5859,0,1953,0,99609,0,5859,0,9766,0,15625,17578,9766,3906,0,0,42969,3906,44009,42761,40886,41007,41244,4074,39991,38827,4113,41721,4135,41546,41049,38484,3746,42692,37587,39976,42179,42711,43153,42846,42463,39209,38858,39524,40943,42181,4216,41881,4422,47894,42678,3912,36494,31669,30986,31679,33431,35177,36216,38306,42262,44023,4642,49424,52186,5629,61269,55915,51337,48001,44985,41439,38684,35853,35209,33632,31528,31514,33427,36351,40797,45913,9766,15625,5859,977,11328,0,18555,38086,12695,0,977,67383,977,0,0,0,41016,977,10742,18555,0,0,84961,0,4883,0,977,0,7812,3906,16602,0,0,39062,293,0,0,625,1953,13672,0,0,1953,5859,70312,22461,25391,47852,977,293,0,0,1953,15625,13867,0,53711,0,4883,0,0,0,0,12695
1220,Quercus_Cerris,3906,3906,17578,46875,9766,0,3906,0,5859,29297,19531,27344,11719,1953,19531,0,29297,13672,50781,9766,19531,0,0,13672,3906,33203,0,17578,27344,3906,1953,0,19531,0,0,33203,9766,27344,11719,7812,0,42969,48828,1953,56641,3906,37109,21484,0,37109,7812,1953,23438,5859,5859,3906,23438,41016,39062,42969,0,0,17578,1953,10719,11056,11439,11895,12336,12826,13176,13553,13708,13865,14038,14696,15908,17101,17311,16052,14932,14122,13873,13562,13184,12817,12456,12065,11655,11325,10896,1054,10272,10035,9844,98197,10012,10297,10593,11079,11492,11918,1243,12734,13071,13479,139,14726,15935,16602,15557,14923,14505,14015,13575,13053,12538,11995,11467,11076,1068,1028,10035,99176,98449,99108,10139,10384,61523,4883,18555,15625,0,1953,33203,9766,22461,15625,293,0,5859,36133,0,1953,1953,0,49805,9766,0,293,5859,4883,977,18555,67383,5859,16602,15625,63477,0,293,38086,9766,0,977,22461,29297,9766,7812,1953,15625,94727,3906,27344,21484,0,17578,25391,0,10742,7812,56641,7812,0,1953,1953,10742,0,0,7812,14648,56641
1221,Salix_Intergra,23438,23438,48828,35156,7812,29297,19531,0,0,46875,7812,1953,19531,1953,13672,0,5859,15625,0,41016,3906,1953,0,0,0,50781,1953,25391,21484,76172,1953,0,27344,0,3125,0,46875,11719,19531,9766,1953,3906,7812,37109,27344,1953,1953,19531,0,1953,3906,0,46875,3906,17578,0,29297,11719,58594,0,0,1953,46875,3906,57433,55705,49604,49113,53973,47779,41584,33445,2747,37,44572,45987,39251,363,36239,36567,33232,29688,3071,26655,26269,30331,30684,36769,40888,42343,46464,52404,58291,6501,71945,69969,63439,57095,52216,47992,46008,44042,38421,3495,34781,3753,37404,29157,24223,20104,24534,30234,33652,33605,26022,27951,36196,40384,39511,29317,2216,30367,40569,47052,43635,42904,51087,53592,11914,19531,12695,8789,1953,51758,13477,3906,977,9766,0,0,18555,0,0,0,49805,8789,25391,20508,0,0,5859,1953,21484,0,11719,6836,977,41992,977,0,0,21484,16602,0,0,36133,33203,74219,0,0,9766,0,11719,21484,35156,0,0,0,0,0,0,0,1953,0,85938,0,18555,0,0,0,0,55664
1222,Quercus_Semecarpifolia,27344,625,60547,5859,1953,64453,29297,0,0,29297,35156,17578,10742,3906,15625,0,17578,11719,3906,13672,7812,1953,0,7812,0,11719,0,7812,23438,5859,0,0,33203,0,23438,13672,13672,44922,9766,3906,1953,21484,37109,5859,7812,0,25391,23438,5859,0,56641,0,11719,5859,13672,1953,9766,5859,13672,1953,0,0,33203,0,87897,82328,77762,72897,68332,63718,59472,55439,51706,47827,43686,40655,38091,35373,33208,32291,3196,32049,32776,34357,36851,39641,42528,46618,50901,55373,59898,64512,69696,74799,79885,8508,83125,78284,73655,69093,64816,60352,55367,50835,46552,42464,39063,35919,33968,32401,31493,30614,30592,32683,34415,36686,39695,43398,47065,51499,55878,60571,6514,70096,75447,81007,86539,92058,35156,48828,3906,4883,19531,0,24414,7812,11719,0,977,4883,0,0,0,0,19531,16602,9766,20508,0,0,27344,3906,12695,7812,4883,57617,18555,3906,10742,0,0,88867,1953,0,0,79102,11719,6836,0,0,977,3906,61523,87891,27344,12695,12695,10742,1953,0,6836,16602,45898,0,5957,3906,45898,0,0,293,0,3418
1223,Populus_Grandidentata,3906,7812,15625,5859,5859,23438,1953,3906,3906,3906,21484,19531,89844,0,27344,0,5859,11719,5859,7812,29297,1953,0,0,1953,11719,1953,1953,21484,1953,0,0,7812,3906,3906,3906,48828,72266,13672,11719,0,0,91797,9766,1953,0,48828,42969,0,17578,15625,0,1953,0,1953,3906,11719,1953,42969,1953,0,0,60547,0,52986,5063,5283,52065,50436,4872,46822,44327,41265,39537,37982,35853,34136,32948,32256,32258,33044,33996,33985,35419,36846,38564,40525,42795,44603,47546,50212,53952,56015,58809,63089,67795,7049,64394,59316,5593,53375,50346,47615,44415,43031,40787,39048,3728,36115,34932,33923,33101,33362,31916,32272,33177,3413,35823,37608,39187,41696,4448,46749,49544,51638,53178,53271,51125,17578,0,0,14648,8789,0,27344,3906,3906,3418,18555,0,0,15625,0,0,0,0,6543,1953,0,1953,293,11719,1953,17578,63477,0,19531,0,22461,0,19531,70312,977,0,0,7812,37109,33203,57617,0,4883,97656,10742,21484,16602,5859,5859,1953,0,293,4883,45898,16309,0,977,3906,6836,0,0,7812,0,18555
1225,Quercus_Greggii,0,1953,41016,15625,11719,3906,60547,0,0,15625,7812,13672,17578,3906,27344,0,29297,9766,1953,19531,25391,3906,0,21484,3906,33203,5859,17578,15625,23438,3906,0,25391,0,1953,3906,13672,60547,3125,11719,0,23438,35156,21484,11719,13672,44922,52734,0,27344,15625,3906,29297,0,87891,3906,7812,5859,15625,1953,0,3906,7812,1953,12272,13627,15047,16697,18276,19931,21598,2347,25214,26874,27738,26148,2464,23082,217,20291,18971,17486,16263,15022,13628,12432,11318,10305,92313,84313,78669,75964,75207,7778,83098,89424,991,10966,12259,1354,14915,16489,18006,19561,21329,22848,2324,22822,21346,20021,18744,17315,16086,15014,13852,12665,11714,10776,97876,90685,84247,80596,7871,80169,84801,91262,99544,11,21582,3906,3906,7812,0,0,14355,7812,0,46875,0,0,0,0,0,0,0,22461,5859,13672,0,0,14648,0,9766,0,13672,5859,0,977,0,0,0,2832,0,0,0,61523,58594,52734,0,0,17578,11719,50781,26367,47852,1953,0,0,0,0,977,0,0,0,56641,0,293,0,0,0,0,6543
1226,Viburnum_x_Rhytidophylloides,56641,29297,9766,11719,1953,33203,56641,0,7812,48828,3125,1953,60547,1953,5859,0,29297,35156,7812,3125,7812,0,0,13672,1953,35156,1953,0,35156,11719,3906,0,35156,0,13672,29297,25391,0,3906,0,0,17578,1953,3906,33203,3906,7812,9766,0,1953,58594,0,39062,0,21484,1953,23438,21484,33203,7812,0,0,33203,0,49298,51692,55732,59581,63671,68512,73277,78125,83537,89633,96115,10264,11013,11736,11137,10414,97341,90908,84856,79026,73363,68396,63379,58116,53427,51006,50773,49725,48564,48578,49062,497,53579,575,60535,6489,70263,75426,80209,85744,91552,96283,99857,10656,11297,1071,10015,96413,91836,86901,83038,78605,73308,68578,6502,61848,59018,56339,5393,51997,50045,48828,48882,48417,0,0,0,0,0,21484,0,0,55664,0,97656,0,0,81055,977,0,293,0,0,0,0,81055,0,1953,0,41016,0,0,44922,0,293,0,0,0,0,0,1953,0,0,0,0,15625,0,0,0,0,0,0,53711,15234,6836,1953,977,0,0,0,0,12305,977,19531,0,17383,17578,0
